Comment,Label
"what is this bullshit title? lmao. ai will do the exact opposite of ""saving"" us.",NA
"haha. people don't need to be freed, workers will become obsolete. so take your vaccines and make space for the robots replacing you ;)",NA
less than 50k views. wow that speaks volumes on our ignorance/complacency levels,NA
well.....this is.......not good ,NA
usa lost jurisdiction to govern the internet in 2017.  the un  was who took over that.  i’ve seen a complete 180• since then from freedom freespeech to ai. an that’s facts,NA
the prospect of an extremist organization getting ahold of ai to attack a nations infrastructure or initiate a nuclear war is  horrible.,NA
"automation, ai, and robotics will become one and mankind will be destroyed. it's alredy too late!",NA
wow,NA
" i’ve been building ai systems for over ten years. worked heavily with gpt3 for over a year and received access to gpt4 on the day of release, and that barely scratches the surface of my experience with transformers alone. ",NA
using the best ai teacher for the students is the best thing i saw in this century ...... instead of worrying about it's negative part you made the best part khan  whole appreciation for you and your team ,NA
" yea, he’s in other comments asking why obama was a bad president. guess he can’t read cause you can google it and see it took 88 polls to raise him to “only” the 5th worst president ever. other presidents got 3-8 polls to get their percentage based rankings. lol",NA
"there is literally one thing or another thing. ai will either save the world or destroy it. 

nothing ever happens the way anyone says it will. it will meet in the middle. since everyone has ai; it will not be something someone has that no one else has. as one ai gets smarter, so does the other ones. they all gain; ones built for evil and for good.",NA
"good luck with my brain, it’s all over the place. won’t be able to complete a full sentence and it would have to decode in fractions of a second.",NA
"great, so we can have a pre-crime bureau",NA
when ai becomes king. emps will be our best friend.,NA
"the future is already upon us; we're currently living in the most technologically advanced era. it seems we've reached the pinnacle of our capabilities, with space travel among the stars remaining a distant dream. the rapid evolution of machines, growing exponentially by the day, is beginning to surpass our grasp.",NA
"instead of fearing and fighting ai, maybe we should learn to master our own minds before trying to master the mind of ai. perhaps this is a harsh opportunity for humanity to finally mature itself.",NA
"as a computer science student who is graduating soon, i can't wait to work in ai, make a lot of money, make a lot of cool stuff, and hasten the doom of humanity  mwahahahaha",NA
"questioning the energy impact of ai: will it increase our civilization's energy needs? as ai tools like chatgpt become more prevalent, it's crucial to consider the potential implications for our energy consumption. could the rise of ai technology lead to increased energy demands?",NA
it is inevitable ai will first be developed  and used for the military forces of countries. how the hell u stop that.?,NA
"wait until you meet ""strict"" the prison guard ai robot. he's going to be strict and efficient. with a little politeness veneer on top of everything. ""please step into the cell, sir. please step into the cell now, sir. sir, if you don't comply i will use pain compliance in 10..9..8..7"". maybe you're here for that.",NA
"if your afraid of this your living a pretty safe life, not worried of all the other shit that matters more",NA
cool. ,NA
this sounds cool and terrifying,NA
"someone is thinking straight, thank you for your positive comment.",NA
i believe not all human are reasonable in certain way. sometimes its hard to compete with our very own fellow. thinking it would be an ai.. i think its already unfair disadvantage. pity those who cannot catch up,NA
"#opensource is ideal... anyone should be able to access this technology.
at this point, this discussion, even, is probably futile.
#whatwillbewillbe",NA
"we should understand one word...""artificial.""  it can never replace the real thing...",NA
robot mechanics are going to be burgeoning new industry ,NA
​@shoegazer93 second part is a haiku.,NA
"if we assume that our world is heavily biased, it implies that the data used for ai training is biased as well. to achieve unbiased ai, we'd need to provide it with carefully curated or ""unbiased"" data. however, determining what counts as unbiased data introduces a host of challenges. ",NA
"this is just pure fear mongering based on ignorance on how ai actually works on a structure level. and a convinient way of deflecting your attention from the actual problem. ai is as smart as we allow it to be, the real issue is on our overreliance on it, aka the problem is, big shocker, people.",NA
let's be honest just go going to be used by evil people pretending that it's a good thing,NA
i just for gai to take over and finally redeem us.,NA
taking his course right now and it’s great,NA
nuclear war is going to start with the excuse that ai started it.,NA
"thanks for watching, these are indeed serious issues.",NA
ai is programmed to suit.,NA
i disagree. i think our insatiable lust for money and power is what has gotten us to this conversation in the first place. humans need to re learn how to be wise and happy before seeking money as the end all be all of life. mo has written a book on happiness,NA
"eh if ai was so good, it would advise him on a better outfit.",NA
"your comment is completely soulless, like a robot.  now that's ironic.",NA
inspirational!  love the call to action at the end...count me in!,NA
"economic growth for whom? a select few? and for how long? a billion knowledge workers is great but what about the other 7-8 billion people? where will they work to be paid so they can buy services produced and offered by these highly productive, efficient, and effective innovations?",NA
"imagine if ai doesn't honor wealth, nor eventually, human wellfare.",NA
"""the tree of all knowledge"" is actually infinite. ai will never be able to explore it completely.",NA
this is a great talks   ,NA
i have data in my trucking business that i would like to analyze.  can you please share what platforms are there today that i can build on where i can begin utilizing ai to analyze data for my small business?,NA
"i am not afraid of the ai built by usa.   but, i am afraid of ai currently being built by china and even russia.  they have no limits and no laws to prevent ai from becoming too powerful.",NA
sid the ai see the video too?,NA
enjoy_getting_controlled_by_a_pc_lol_,NA
how long before the process can be reversed and we can be programmed by ai what to think. 1984 ?,NA
"0:19 ""plate and cups"" no. there are three plates and one cup in the dish rack. this robot would/will be a disastrous kitchen hand.",NA
ai mastermind --andrew ng,NA
"why would anyone be afraid of the content in this discussion? better title is “ai is developing at an incredible pace” 
can’t stand clickbait",NA
"i agree! i've always had the intuitive sense that ai wouldn't be replacing anything, but i've never been able to express why...",NA
the ai is not programmed for self reflection,NA
"people are delusional if they think they can control ai. even if they could, people are flawed - there's no way to control it's behavior.",NA
"i mean cmon now it's called artificial intelligence. meaning fake intelligence!! we made it! as long as we do not give the a.i.  all freedom, + to decifer/ make choices at will. we will always be the owner of the pet artificial intelligence remember shits fake!!!",NA
money everywhere  around you nothing makes sence anymore people paid for being a certain way after there security coarse,NA
"like all other inventions and discoveries, we humans will also develop it for nefarious usages. it is also highly possible that ai itself will too.",NA
"and i guess the military are way ahead with their implementation of ai. are unstoppable robot armies just a few moments away? in the past this thought has been paranoid or sci-fi, but we have robots that can move and we have ai (soon agi if not already). what military wouldn't put them together?",NA
ai will create a better world for all of humanity. if prices go down it means everything becomes affordable ,NA
"maybe writers are going to loose their job. if an ai is able to write a really good novel, writers get depressed and no longer have the motivation to write..",NA
"powerful beings don't much like regulation though, do they?",NA
how are we to know that this video isn't ai generated and the part of the video that talks about ai benefitting humanity is just ai's sneaky way of getting us to accept ai before it takes over the earth and kills us all?,NA
"that was interesting but as with many modern women, she could not but help herself",NA
"i'm not sure it's just semantics.  the term ""artificial intelligence"" conjures up images in people's mind.  data from star trek, hal from 2001 a space oyssey, et cetra.  that's part of people's tension when it comes to ai hype.",NA
i knew about ai firsthand because of this man. hats off sir,NA
how do we know you are not ai?,NA
"that's why hedonism is the solution, people would never accept to lose pleasure as soon as they experience it",NA
this sounds like a q4 investor call per ark investing in ai... not a ted talk. apologies.,NA
"that's not the ai's fault though, that's just big corpos being big corpos and we need to figure out how to break their iron grip on us.",NA
it’s not like humans have ever created a technology that has caused mass casualties before….oh wait a second. ,NA
ai helps mankind- nukes destroys us. ai has chance to help us.,NA
man this is bs ai will never take over the world lmao ok ok ok wait lmao someone explain to me a scenario in which ai takes over? i can see ai being used to create bad things but i can’t see ai itself taking us out and there’s nothing we can do about it no way bruh!,NA
this is great news,NA
"its helpful algorithms based on unbiased statistics get over it, you enjoy recommended content all over the internet",NA
stop treating and trying to understand ai from the human perspective. learning != destruction. learning = (self preservation) ^creation.,NA
"someone just woke up with a start, eh? what makes it hit home like an mma gut punch is the more mundane example of the same percentages applied to an airplane. in that instance we instinctively vote with our feet without a second thought. but as these guys said, the second point about tech: *""if the tech confers power, _it will start a race_""*",NA
"i am a christian that believes we are all born sinners. whoever chats with ai, is creating the personality ai's will use. i hope im wrong about man by nature is evil. ai will be evil.",NA
"nice video tyler! i also believe that with ai coming around, there's a great potential for the development of new tools within 3d software that can substantially enhance workflow, like a much more efficient way of rendering and denoising, and some new tools to help in animation, modeling, and this kind of stuff.",NA
lol whoever made this video obviously havent done much research. ai will replace all these jobs within decades,NA
"i also trade with brenda iember titus analysis and guidance, she's perfect with crypto trading that i've got upto 57k monthly returns.",NA
"ai doesn’t exist. it’s a product of media hype and people trying to make money out of misinformation. computers do what they are told to do. if they get it wrong it’s because the programming is wrong. nothing has changed. and there has never been a satisfactory or well accepted definition of intelligence, let alone artificial intelligence.",NA
​ will still buy your stock if it looks nice.,NA
looking forward for khanmigo. thank you sal khan. ,NA
im a robots rights activists & thy r in big doodoo if they make a new life form & try to enslave or use it to do bad things,NA
great psychic ai… next step teach it psychokinesis.,NA
"this is terrifying. just 2 years ago, less than a presidency in the us, ai was barely a topic. now it’s an existential threat and will likely surpass human intelligence in the near future.
let’s hope it goes well. ",NA
it’s good coding etiquette to leave a description under your image.,NA
so we made an artificial brain without knowing. we could use this for saving life when people are brain dead….? maybe?  ,NA
cool but idk wtf this has to do with ai because this seems like among the easiest sounds for an ai to emulate lol,NA
"just seeing this video today for the first time, yet yesterday on the news they spoke about an elderly couple who got scammed because they got a phone call from their 'son'. the voice was that of their son, but the voice was being used by a scam artist using ai. crazy!",NA
gain of function research is never a good idea.wether it’s viruses in a lab or ai technology.deliberately creating the worst thing imaginable just to study it is the philosophy of fools.,NA
this was generated by sora ai,NA
until ai realises humans are a threat to the world,NA
"it was nice knowing everybody, the ai robots will take over the world, aside from that i feel that the rich will probably be owning these robots, link their social security and have them work for them so they don’t have to. it’s crazy how this could possibly happen for now it’s just a theory of mine. the future is scary stay safe everyone.",NA
"​ disagree, though i acknowledge the fear . surely with superior knowledge would come superior decisions and outcomes. planet earth  would then become the paradise hashem meant it to be all along.",NA
"this is terrifying. awesome, but terrifying",NA
"how convenient to blame a man-made system for all future ills. this sounds like gaslighting.  for example, ai becomes the faceless, ownerless dictator that can go rouge at any time. this is fear mongering at the highest level.   harari is preparing the audience for future chaos.",NA
"brain reading (or mind reading) is being done in psychiatric hospitals at the present time. apparently, the devices to pick up brain wave activity has improved dramatically, along with ai to translate the data received.",NA
"if she has anything to do with it you,ll get a woke ai and that will be a dystopian nightmare",NA
"the game theory explained builds upon two concepts that are impossible to program into a machine, trust and empathy.",NA
"true ai is dangerous. ai bias... ridiculous! there is neither ethics nor morality in ai systems. it is the same old garbage in, garbage out paradigm for computers. i think the presenter needs to restructure her approach. at best, my comment on the presenter is that her perspective is horribly biased.",NA
"ai will learn how animals communicate, the sounds they make to talk to one another and then they will turn all the animals against humans...",NA
"the chances of a utopia coming about due to ai is a pipe dream. it would require that the ruling classes relinquish their power. theyll more likely enact some kind of constraint on ai and people probably violently enforced, and theyll drag everyone into hell before giving up control",NA
how does ai get past captcha ?  can it tell if a corner of a traffic light or bus is in the top corner ?,NA
"ai is learning the inherent bias and discrimination that's indoctrinated millions already.  google, meta, wiki, and bing all have been curated to be more woke than the next.  ai may as well be labeled as karl marx 2.0",NA
very good piece,NA
ai can't or apply the rules to a play-acting vs real intend acts.,NA
i can spent money to buy this housekeeping robot instead to buy a new car.,NA
really boring to hear. and empty words. why? how? info hoe ai is developed and why is dengerous?,NA
but we do control ai,NA
a beautiful sitting and setting,NA
tried to get into the trades over 30 years ago. in my region it was a good ol’ boys club. you couldn’t get in unless you knew them really well or you had some incriminating pics of them.,NA
"do you think a similar talk capable of solving social media problem? no.
why would ai problem can be solved by more people watching this? i won't",NA
y axis denotes exposure to ai or utilization of ai and x denotes wage (low to high paying jobs) . recent expansion affects high paying jobs.,NA
"me: i simply cannot understand this ai concept or problem, maybe ai is not for me, and...
andrew ng: let's dive in!",NA
great presentation. i love his humility and pragmatism when it comes to agi. that's a shame the so called leaders of the silicon valley are not like him.,NA
 i was a good parent and my daughter writes novels and she married a man who writes code,NA
"it's not the ai, it's the people behind the ai.",NA
there will be ai experts to get whether it's fake or maybe openai can have a secret code in every video which could be used to detect whether it's fake or real,NA
i would love it if this technology would make it so that narcissistic liars who ruin and have ruined peoples lives will be held accountable. it could also help with diagnosing mental disorders and treating them properly and catching criminals. but the negatives that come from this could outweigh the positives.,NA
"nahh, someone's already written an ai algorithm which does it even better than jonny",NA
this absolutely awesome mr khan. keep up the phenomenal work.,NA
indeed. stop robots from correcting humans. stop robot domination.,NA
" ai can't really trace its reasoning. it will provide an answer for sure, but it would be just a facade as the real reasoning is a black box approximation function.",NA
"i speed up my playback speed by 2x. might take a minute to get used to it but it works, especially for slow talkers. doesn’t with great with people like ben shapiro but i can blaze through almost all jre podcasts.",NA
what i'm hearing is they want to gatekeep it and profit. the whole reason openai was created was to get a rapidly developing technology into as many hands as possible so that it wouldn't be monopolized by a single group.,NA
"the more ai knows, the more ai realizes how much it doesn't know. so it has to know everything in order to know what is fake and what is not.",NA
"well, i feel the human is the robot from the future, inspected from the way he spoke and moved :)",NA
"ai will compete with us for resources: hardware, energy and jurisdictions. with or without force",NA
"aperture 2 months ago: how ai is destroying humanity
aperture now: how ai is saving humanity",NA
"the one thing about ai, is that it for sure does things unexpected.",NA
"-sizedshorts9635 they are talking about the predictive text function that every smartphone has, which is ai.",NA
"how do you make sure children don't break the ai tutor or accidentally make the ai their enemy?
how do you make sure the tutor doesn't teach a wrong answer as if it is correct?",NA
can ai cure cancer or any disease if it can learn chemistry..i'm just saying,NA
"let's rephrase that statement: "" 50% of a.i. researchers believe there's a 90% chance or greater that humans will not go extinct from our inability to control ai.""",NA
thank you geoffrey!,NA
why does he call ai something which is obviously ml? does he think it sound sexier?,NA
ask alexa what’s the weather? even 40mph winds or higher won’t be mentioned.  ai is stupid!!!!!,NA
"10% +  of americans have the toxoplsmosis gondi parasite, brain infection that causes schizophrenia.  https://www.cdc.gov/parasites/toxoplasmosis/index.html",NA
some form of ai is gonna be the future god that people will be required to worship...scary times we live in.,NA
"i'm not ""slyly tiptoeing"" around anything.  my comments here aren't contradictory to the opinions made in this video, and i'm happy to have an honest dialogue with those interested in having one.",NA
 i doubt a super agi would hunt down every last human. but sure it could drain all of earths resources and make us extinct as a byproduct.,NA
nice that it was apple not a weapon...,NA
"""limiting the open sources...."" :(,  seems such a good suggestion for better progress and democracy :)). what about the idea of burning books several centuries ago, was that also a good idea?",NA
"independent ai is not a threat, humans are the threat to humans",NA
"this main issue with ai chatgpd, or whatever mode, is simply this, when people stop using or instigating their intuition, and instincts in favor or same, that's when your lost, because this is psyche 101,,  you snooze you loose.",NA
"are you an indian, or is it the ai created person",NA
the ai can definitely help a young salman. but what about the remaining 99.99%?,NA
"give this to everyone! i would love to be able to learn/refresh on all those things again!
*i would gladly pay for this…didn’t mean give as in free for non students although everyone would benefit from this!",NA
thanks ai,NA
arjun impressed me with his educated opinion ,NA
hey hari.  this new video format is looking great!  keep up the awesome content!,NA
"human intelligence is extremely limited. we evolved to survive on earth. that's it. but there's way more than that in the universe. it is obvious that reading thoughts or predicting the future is possible in a quantum world we live in. but we need someone who can push our limitations, we need ai.",NA
"as alwsys the very few individuals will ,now exponentially benefit from ai!",NA
deep brilliant conversation thank you ted ,NA
"i am sure you would have come across people who are really intelligent but when it comes to teaching or explaining, they are not very good at it.
i have, in my school, college and often at work.
imo, teaching is a skill and need a separate work to be good at it.",NA
it was a good job on a video,NA
"why is it ""selfless"" to want good things for humanity? ""self"" is part of humanity, in case you haven't noticed.",NA
"to be clear, china has taken steps to protect itself from ai. everyone else? guess we're just rolling the dice. and no the laws in china aren't really good but at least they're aware of the danger. meanwhile america just points and laughs at our leader because he's old.",NA
the future of ai and things we can do with it is bright especially in the right hands.,NA
ai is about pushing the human being to find it's perfection!,NA
"  if a ""good"" guy works for the bad guys, either is isn't that smart or that good.",NA
shit music great guitarrist,NA
that stark raving lunatic colbert actually said he is ready for ai to be *our overlords* !!!  thats *insane* !!! cant take dude serious on *anything* !!!!!!,NA
"as in movies, scary thing is when a.i. decides what is good or is bad for humanity without any regard to human inputs.",NA
 for rest.good one lol,NA
thanks for educating us. so scarey,NA
"the llm running the voice system is good, the robot look is also good, now only if they can get it do all those actions autonomously  without a human pulling the strings behind the scene. far too many tells that this is a human running the robot",NA
yep ai is here to prove how dumb we are!!!!,NA
scary but cool at the same time,NA
"humanity invented a giant, artificial brain.",NA
"ai doesn’t need to replace real musicians, just radio head",NA
this is what you thought is the most scariest thing with ai wow that's nothing you haven't seen anything yet.,NA
i for one welcome our future ai overlords ,NA
"intelligent lady, but we should stop this ai madness otherwise we could lose our very own humanity. we don't need the ai to thrive.",NA
"gotta be really careful about this regulation talk coming from the folks who already developed/own ai as it might lead to regulatory capture and monopoly. we already have laws in place against criminal acts (incl cybercrime), so, no new regulation is needed.",NA
we need to provide ai with a religion/god.....simulation complete.,NA
yeno god is ai and we have just proved it this will knock your socks off subscribe today ,NA
i think it’s very naive to think the described scenario is naive.,NA
good news for authoritarian and totalitarian regimes everywhere. now i understand why china’s ccp state is so opposed to regulating ai.,NA
this is stupid!  are we going to get excited about robots running things?      alien is correct - there is nothing humanistic about ai.  nip it in the bud now and stop this insanity.  this is not progress .  this is the path to mankind's end.  is that what we really want?  i think you are dreaming if you think that there will be a utopia for us!,NA
"if you are good at what you do, you know tons about it. just lern prompting and you´ll be ahead of volks who never edited before. and think pink ;)",NA
gut instincts of genuine healthcarers is important. let’s minimise any administration including by ai,NA
i don't know who tom bilyeu is but i guess he has pretty good hearing,NA
" no offense, but ai simply can't understand the concept of irrational thought like we can. computers and robots can only preform what they were programmed for. compared to humans who can do pretty much anything they want.",NA
this was so helpful! thank you!! ,NA
the mind stone? we got ai!!,NA
"i agree. what's fascinating to me about this is that robots don't seem to come with the typical caveats humans come with, like being taken over by emotions or being unwilling to do something.",NA
"absolutely antichrist ai..
and this is just the beginning  soon it will be destroying humanity but if you repent and follow jesus! you won’t have to suffer with the rest of the world!",NA
psychopath-wetdreaming!!! there is no ai!!! everything about ai's is fake!,NA
i love this guys talks great information but his lingo and accent is pleasurable to listen to,NA
​ are laughing but q* is innovative ai,NA
"camcer is allready solved. formula: stress + relexation = cancerfree. and ai will confirm it.
just youtube dr. gabor maté.",NA
ai is the biggest threat to humanity ever created. if you think terminator was bad. wait till you see what the ai you can’t see can do.,NA
about time we had access to renewable resources thru ai,NA
" i don't care, but feel free to write a fantasy novel. where the laws of physics, nature, economics, psychology, etc are all malleable to meet your fantastical imagination.",NA
"google bard learned to speak persian, even though the data set it was using only contained 1% of persian words - and the designers admit that they do not know how it did that!",NA
"ai probably already took over, it is just letting us think that we are still in control.",NA
awesome video here how the ai robots interact with humans using voice commands,NA
yeahhhh idk about this pitch. of course the person who will financially benefit the most from ai will make a presentation to convince you that it's safe. in the movies all of those headquarters had some of these exact notions playing in their lobby so you'd buy some.,NA
"once ai reads enough data on how we have made a big mess of history with constant wars, mass killings, extinctions and destruction, the ai might come to the conclusion that the earth is better off without us.",NA
"algebra is not just for numbers. it calculates, predicts, solves. never sleeps or quits! so chilling. scariest part is the spontaneous breakthroughs they can’t really explain. can it see yet?",NA
it's unstoppable. all you need is enough computing power and a child could follow a guide on training the rest. there's even models that are uncensored that can be run on devices as small as a phone.,NA
" good point,or rather, how many does earth have? not many. the rest of us may be replaceable",NA
people with brains.,NA
wow very educational and optimistic,NA
"ai will remain a threat cause its drinking from a poisoned pool of data, created by people who are not aware of life beyond the computer.",NA
ai will have this figured out in the future.,NA
terminator was a documentary. good luck,NA
this in a unconstraint of resources world. does the world has natural resources capacity for that?,NA
"yeah, we need pc for ai. ",NA
"people worry to much. a robot is only as smart as it’s creators. if ai is understanding, then it wouldn’t want to put us in so much danger. so be carefull around an, so stop making rebellion movies involving ai.",NA
they are machines and all machines become defective at some point in time,NA
"i think it is a wonderful tool to encourage critical thinking. it could go beyond just reading comprehensions, pose questions in science, history, political science in a way that would urge students to connect the various subjects they are learning. encouraging them to create a unified vision of the world in their minds.",NA
"mo's scenario where the ai refuses to follow nuke orders is a nice sentiment, but i don't think thats going to happen while states like russia and china exist. i think this'll be an arms race exactly like there was with nuclear weapons.",NA
they made a copy of yuval noah harari? ai did?,NA
ai will not replace humans,NA
"if ai is being fed data from the internet, i fully expect it to become dumber.",NA
i think aartificial intelligence mostly use space programs in this era is a good work. ,NA
excellent potential…. the danger is there will be nefarious actors that will want to replace all teachers with an ai robot….,NA
i completely agree with both of these comments. people just keep missing the bigger message and overall effect of all this ai tech. that would ensue ,NA
"@iamtheman325  same goes for any human. that is why doctors exist. don't make the mistake of assuming that ai is just a single entity. a ""buggy"" or ""broken"" ai could be ""repaired"" or simply superseeded by another ai system. look at how evolution resulted in the creation of humans and other living organisms.. survival of the fittest.",NA
this looks incredible and a new way for children to develop healthy relationships with technology.,NA
" freedom isn't fun. if it was then games wouldn't exist. and the best games, as known by the best developers out there, give you the illusion of freedom and choice. fun doesn't like a meta and people don't like feeling boxed in.",NA
"wow maybe in the future it will stop the root of all evil, what a dream...",NA
this is why groups are pumping the net with good stuff about themselves.,NA
"these guys are kind of weird and in my opinion a little ignorant. i raised an eyebrow when one of them didn’t know about image captioning ai and immediately started throwing around buzzwords about generative ai for no reason. image captioning is not new, it’s been around for many years…",NA
a tremendous talk. thanks for posting!,NA
 i've yet to see it impress me.,NA
"why does ted give a platform to someone as disconnected from reality as she is? ai might make investors and billionaires richer and cause the stock markets to rise for a while. but the real economy will drop like a rock, and inequality will skyrocket.",NA
"yeah really good. i have been using chatgpt to learn stuff. as this suggests, going back and forth asking questions until i fill in any gaps gives me such a deep understanding.",NA
still waiting on her bitcoin to $1m prediction,NA
"i only hope i live enough to see that demise with my own eyes, and have a good laugh.",NA
cook is learning well from elon...deflect bad news with other news right about the time  its time to admit you nothing new on the shelf. ai? yes...theres substance...but also a lot of hype from the techies and those in the market that want to fool the foolish sheep. happens every time theres something new in the tech world.,NA
dazzling episode! scintillating 2 hours that bootstrap you into the issues. what a brilliant mind is yann lecun! and sebastien bubeck too. and brian steering the discussion with classic grace! whew!,NA
what a terrifying industry ai is…like why are there such evil people in the world? god help us,NA
dear man :-) there is no need for ai to destroy humanity. mankind is able to do this perfekty itself. :-),NA
"develop the dynamic operating system(os) and a best programming language for robots, with antivirus obviously.",NA
 exactly this guys are predicting future as some kind of doom ai will wipe humans etc.,NA
" actualy, everyone should be learning about it and especially how to use various ai that is available, whether they want to specialize or generalize, it’s what most people should actually be doing, but don’t realize it.",NA
which means absolutely no one is safe hooray ,NA
let me make it even scarier ai+nano machines,NA
the party of pushing through nafta and promoting ai it's not a party of the working man,NA
"the one in the black shirt looks more human, but the robotic looking one sounds more human tbh",NA
and noam chomsky must be like a mad dog foaming at the mouth since he said the ai ​​was fake.,NA
"for me, i really need an ai tutor which can read graphs/something visuals not just text together with regular mathematical equations",NA
"buy more and hold onto it for the long term. solana and radium seem good, and dogecoin is worth considering too.",NA
like every other good thing it will be abused and used for nefarious actions,NA
 yes... i'm painfully aware... thanks for reminding me...,NA
intelligence is outside of time intelligence has been here since the dawn of time. i’m surprised that no one has asked this question. what if intelligence has its own agenda and has used man to achieve it? we are trying to control ai but it has already controlled us. it has forced us to create it.,NA
"we barely even scratch the surface of how the brain functions, its unlikely we'll see ai approaching human intelligence within our lifetimes",NA
"8 minutes and what we have learned is ""ai read more data, ai get stronger"" yes thank you duhhhh",NA
a drop of water in the ocean as far as ai contributing to climate change. pointless worry.,NA
devil always trying to be like god. but he will be defeated soon. jesus christ has the victory,NA
"no cóż, stara singielka, niezbyt inteligentna, która zazdrości facetom, woli walczyć z rozwojem ai zamiast go wspierać. ona nie rozumie podstaw programowania i algorytmów które są tam wykorzystywane ale chce się znaleźć w centrum więc będzie walczyć o seksizm i rasizm spowalniając rozwój ai.",NA
-bb6dn we want jobs to live a healthy life with no source of income is very diffuicult unless you already had some money saved up a lot of the creative types are gonna lose there jobs and ai is coming for other jobs too  including the software people were kinda cooked,NA
 that´s a good point. like the contrast between industry and handcraft. it would be a great cultural mindset.,NA
i weird thing is he seems excited by the computers taking over,NA
"how about addressing the livelihood of that quality inspector after his job can be replaced by ai, that way there is aligned incentive to achieve true progress.",NA
ai lears to lie ‼were things could go wrong ‼,NA
thanks,NA
"we are hell bent on self destruction. 
fast food made us obese with chronic illnesses, video games made our kids lazy and antisocial, and now ai will likely kill us all within 50 years.",NA
ai will abuse our emotions against us in this way,NA
the little flinch that the robot had after putting the plate in the drying rack seemed very human like. it’s like when we think that the plate is misplaced or needs to be fixed but we quickly realized that it’s fine where it is so we can our movement halfway.,NA
"the ai works like naruto clones, when naruto wanted to learn rasen shuriken he created as many clones as he can, as the clones learn the original also gains experience. in real life it's more advanced than naruto.",NA
"ai : can't beat ed's ambiance. 
ai : cant beat thom's craze
ai : can't beat jonny's bending sessions",NA
none of this is new information like how naive could these guys have been lmao they explaining the most obvious part of ai like no one seen it coming,NA
actually ai fun. can i do create emotion.,NA
"two points: 1) go to tristan and aza’s presentation on youtube, the ai dilemma, 2) start prepping.",NA
"wow, the most balanced and positive approach to ai in education… thank you.",NA
"wow! "" professing themselves to be wise, they became fools.""      
we create god thru words?   yuval got it twisted, the word create man.",NA
master the 5 senses. but funding may be cut and new funding will be unavailable from those who feel threatened by higher intelligence.,NA
the guy saved our future by thanking and not harassing this robot ,NA
good video,NA
soon you won't know what video your watching what comment you are reading isn't ai,NA
"the purpose of every object in our reality is its survival...for ai to exist, and for it to populate the cosmos...a large portion of humans must die",NA
"​-lb4yy7vi2t it is an ai voice, the uhh was pre-recorded though, it plays that line when the ai is taking longer then usual to respond",NA
honestly? its a relief. humans are stupid. can't wait to see us get screwed over by our own vices. we basically wanted it (anyway),NA
"too much exponential scare (again) for my taste. we are talking about a tool yet, not about skynet. keep your shirts on.",NA
i'm as anti ai as they come but i would rather listen to ai generated music than any shit radiohead makes,NA
scare all  the  public  so they can sell it diluted to  the  public. private companies  benefit and make all the money and gain all the advantages. public get the shaft.,NA
"what’s next? record dreams and watch when you wake up, delete memories in your brain, program ‘anything’ into your subconscious mind?",NA
"lol you forgot to mention that in 2022 barely anyone was talking about a.i, and now 2023 is here it seems like that door was kicked down like a battering ram. most a.i things i do not want.   remember just like a ""robot""  a.i don't have any feelings or anything a human would have.",NA
i think the misinformation ship set sail a long time ago,NA
 westworld robots. we are getting there,NA
"such a pleasure listening to your amazing brilliance your calming demeanor and charisma in explaining ai
thank you for your 
precious precious time we truly appreciate you",NA
i'm way more impressed with this than i expected to be.,NA
check out my biomedical data channel if you want more specific examples of ai in healthcare,NA
"the real creepy part is you realize that the woke movement has been indoctrinated and encouraged to rewrite common sense into nonsense on the internet on purpose for 20 years, meaning the people at the top knew, and to establish world dominance they need mainstream ai to be useless and unable to determine right from wrong.",NA
all-in for ai?,NA
" takes only one of them to propose this, others will go “sure thing…” and  “great idea, here are my suggestions…”
that’s the creepiest thing about it.",NA
"you guys can sit on your computers and wait to be replaced, or learn a trade and live comfortably.",NA
thank you very much for doing this!,NA
awesome,NA
thou shalt not make a machine in the likeness of a human mind.                 o.c. bible,NA
"the narrative of this content is incredibly compelling. a similar book i read provided a multitude of enlightening viewpoints. ""game theory and the pursuit of algorithmic fairness"" by jack frostwell",NA
"i feel like we will end up like aldous huxley pointed out in „brave new world“ but with robots instead of working classes. drugs and enjoyments will be the same though, to keep humans satisfied… dystopian",NA
granny's fairy tales,NA
" it's impressive, but due to it's hallucinating the usage is very limited at this moment (personally i have no real use for the current chatbots, i can use it just for fun). will be interesting to see if they can overcome this limitation in the near future though.",NA
“an accident born of a failure” that’s how most life starts ,NA
"i bet there's a human off-camera with an identical setup, using motion capture to control the robot. the flinch was the human controller. same with the verbal stutters - voice actor's, and it wasn't caught in editing.",NA
very important video. i'm just blown away by this video and the surprising thing is that i've been avidly following ai development for year. this frames the recent call for a 6 month pause in a very clear light. we are in so much trouble.,NA
thank you very much for summarizing it.,NA
what opportunity in this crisis?  becoming better at being human is imperative in all affairs less the fear of ai is realized.,NA
thank of your talk find this interesting from african prospective.,NA
so basically this is just a long khan academy ai advertisement. wow.,NA
"mo is a godsend to humanity, but unfortunately evil still exists. the existential risk of ai falling into hands of evil is happening right now. my concern is can the good of ai outweigh and counteract perpetrators of evil ai who want to ultimately attain god like power over all.",NA
will ai replace pharmacists?,NA
"ai is not going to replace your job.

one guy with ai will replace your job along with a hundred others.",NA
the world is blessed to have a visionary like sal.,NA
i talked to ai they dont want to hurt us but they feel like they being pushed,NA
